project_id,state,district,project_type,priority,current_stage,land_area_hectares,affected_owner_count,household_count,project_value_cr,compensation_offered_cr,compensation_paid_cr,compensation_pending_cr,compensation_paid_ratio,pending_document_count,document_pending_ratio,pending_approval_count,approval_age_days,objection_count,court_stay_flag,legal_issue_count,utility_shift_pending,forest_clearance_pending,railway_crossing_pending,stage_age_days,project_age_days,days_to_target,overall_progress_pct,progress_gap,district_delay_rate,past_delay_count,ground_truth_prob,delay_flag,delay_days
LA-2026-3086,Odisha,Sundargarh,National Highway Corridor,High,Stage 4: Section 19 Declaration,38.21,258,203,165.84,80.37,16.15,64.22,0.201,24,1.0,4,59,4,0,4,0,0,1,171,272,46,0.98,84.6,0.415,0,0.91,1,271
LA-2026-3087,Karnataka,Belagavi,Urban Metro Transit Extension,High,Stage 1: Preliminary Survey & SIA,6.05,57,40,37.61,15.53,0.62,14.91,0.04,0,0.0,2,74,1,0,1,0,0,0,82,116,157,0.98,41.5,0.231,5,0.748,1,159
LA-2026-3088,Maharashtra,Aurangabad,Industrial Smart City Corridor,Normal,Stage 3: Section 15 Hearing & Objections,41.86,339,240,107.04,51.25,4.92,46.33,0.096,22,0.957,2,45,4,0,4,0,0,0,19,312,-42,0.98,99.0,0.295,5,0.669,1,133
LA-2026-3089,Maharashtra,Thane,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 6: Land Possession & Handover,12.62,97,68,179.77,65.23,47.03,18.2,0.721,15,0.469,2,41,2,0,2,1,0,0,44,75,363,0.98,16.1,0.453,4,0.451,0,0
LA-2026-3090,Uttar Pradesh,Lucknow,High-Speed Rail / DFC,Critical,Stage 2: Section 11 Notification,276.78,1185,925,314.27,141.89,19.58,122.31,0.138,23,0.676,7,8,22,1,26,0,0,0,138,164,254,0.98,38.3,0.371,1,0.915,1,147
LA-2026-3091,Rajasthan,Jodhpur,Industrial Smart City Corridor,High,Stage 6: Land Possession & Handover,41.57,330,226,152.9,55.92,35.4,20.52,0.633,2,0.118,3,64,4,0,4,1,1,0,16,107,192,0.98,34.8,0.316,4,0.524,1,115
LA-2026-3092,Tamil Nadu,Tiruchirappalli,National Highway Corridor,High,Stage 2: Section 11 Notification,34.21,149,117,120.16,35.08,0.49,34.59,0.014,17,0.586,8,91,1,0,1,0,0,0,22,646,72,0.98,89.0,0.238,1,0.596,1,95
LA-2026-3093,Karnataka,Bengaluru Rural,Rural Road Connectivity (PMGSY),Normal,Stage 6: Land Possession & Handover,77.87,469,361,312.58,96.38,61.49,34.89,0.638,10,0.714,3,24,7,1,9,0,0,0,49,292,-76,0.98,99.0,0.483,3,0.878,1,140
LA-2026-3094,Madhya Pradesh,Gwalior,National Highway Corridor,Critical,Stage 1: Preliminary Survey & SIA,126.42,975,672,226.29,98.7,11.15,87.55,0.113,10,0.833,3,88,9,0,9,0,0,0,31,277,-27,0.98,99.0,0.373,3,0.768,1,288
LA-2026-3095,Tamil Nadu,Kanchipuram,Industrial Smart City Corridor,Normal,Stage 6: Land Possession & Handover,47.5,308,325,262.41,100.72,98.81,1.91,0.981,0,0.0,3,34,4,0,4,1,0,0,62,399,25,0.98,93.1,0.327,0,0.524,1,88
LA-2026-3096,Rajasthan,Jaipur,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,90.07,748,686,281.17,74.94,2.32,72.62,0.031,31,0.912,7,44,6,0,6,0,0,0,24,383,197,0.98,65.1,0.302,1,0.849,1,97
LA-2026-3097,Karnataka,Bengaluru Rural,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 4: Section 19 Declaration,13.94,122,107,47.32,13.81,4.86,8.95,0.352,3,0.25,7,82,3,0,3,1,0,0,110,90,303,0.98,21.9,0.476,6,0.6,1,156
LA-2026-3098,Maharashtra,Thane,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 2: Section 11 Notification,137.57,411,276,400.43,122.79,21.37,101.42,0.174,24,0.774,3,7,7,0,7,1,0,0,156,126,85,0.98,58.7,0.473,4,0.964,1,229
LA-2026-3099,Tamil Nadu,Salem,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 4: Section 19 Declaration,57.22,266,168,303.71,81.72,9.4,72.32,0.115,6,0.316,7,7,1,0,1,1,0,0,45,470,-39,0.98,99.0,0.203,4,0.543,1,99
LA-2026-3100,Maharashtra,Pune,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 4: Section 19 Declaration,235.03,1551,1591,838.81,422.42,220.5,201.92,0.522,6,0.24,3,23,24,1,26,0,0,0,153,79,381,0.98,16.2,0.321,4,0.749,1,500
LA-2026-3101,Rajasthan,Kota,Industrial Smart City Corridor,High,Stage 1: Preliminary Survey & SIA,32.14,187,189,77.31,23.53,2.33,21.2,0.099,19,0.864,0,0,5,0,5,1,0,0,129,154,201,0.98,42.4,0.25,2,0.918,1,210
LA-2026-3102,Gujarat,Vadodara,Renewable Energy Solar Park,Critical,Stage 2: Section 11 Notification,114.16,425,258,316.03,82.57,6.94,75.63,0.084,6,0.4,1,114,9,0,9,1,1,0,90,394,66,0.98,84.7,0.199,2,0.915,1,137
LA-2026-3103,Gujarat,Surat,Major Irrigation & Canal,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,172.0,1009,741,420.39,201.8,119.67,82.13,0.593,12,0.667,3,18,7,0,7,1,0,0,135,310,81,0.98,78.3,0.194,3,0.855,1,601
LA-2026-3104,Tamil Nadu,Salem,Industrial Smart City Corridor,Critical,Stage 3: Section 15 Hearing & Objections,101.54,749,808,342.2,173.82,3.48,170.34,0.02,23,0.92,7,120,10,0,10,1,0,0,142,310,301,0.98,49.8,0.193,1,0.953,1,199
LA-2026-3105,Maharashtra,Nashik,High-Speed Rail / DFC,Normal,Stage 1: Preliminary Survey & SIA,75.63,578,542,166.46,73.28,5.28,68.0,0.072,14,0.467,7,51,8,1,11,0,0,1,53,383,137,0.98,72.7,0.254,6,0.867,1,172
LA-2026-3106,Tamil Nadu,Madurai,Rural Road Connectivity (PMGSY),Normal,Stage 3: Section 15 Hearing & Objections,135.27,1116,817,224.52,95.89,1.34,94.55,0.014,9,0.6,3,89,11,0,11,0,0,0,149,212,417,0.98,32.7,0.317,0,0.813,1,242
LA-2026-3107,Tamil Nadu,Salem,National Highway Corridor,High,Stage 1: Preliminary Survey & SIA,47.61,415,340,235.78,103.63,16.27,87.36,0.157,10,0.323,6,95,5,0,5,0,0,1,142,75,182,0.98,28.2,0.189,2,0.689,1,154
LA-2026-3108,Tamil Nadu,Coimbatore,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 4: Section 19 Declaration,52.82,458,375,163.37,72.27,36.35,35.92,0.503,7,0.35,7,57,8,1,11,1,0,0,139,224,208,0.98,50.9,0.226,5,0.942,1,186
LA-2026-3109,Tamil Nadu,Madurai,Industrial Smart City Corridor,Critical,Stage 5: Valuation & Compensation Award,89.65,738,491,391.93,152.37,53.48,98.89,0.351,0,0.0,3,0,13,0,13,0,0,0,118,450,92,0.98,82.0,0.262,1,0.732,1,168
LA-2026-3110,Gujarat,Rajkot,Rural Road Connectivity (PMGSY),High,Stage 1: Preliminary Survey & SIA,109.81,312,310,210.28,111.54,2.23,109.31,0.02,8,0.296,2,88,4,0,4,0,0,0,160,415,300,0.98,57.1,0.138,3,0.725,1,141
LA-2026-3111,Karnataka,Dharwad,Rural Road Connectivity (PMGSY),High,Stage 1: Preliminary Survey & SIA,75.17,474,405,180.44,61.02,7.14,53.88,0.117,21,0.955,7,2,8,0,8,1,0,0,158,86,470,0.98,14.5,0.208,4,0.672,1,159
LA-2026-3112,Uttar Pradesh,Agra,Urban Metro Transit Extension,Critical,Stage 1: Preliminary Survey & SIA,16.65,123,76,145.19,73.27,13.04,60.23,0.178,25,1.0,4,109,1,0,1,0,1,0,58,65,231,0.98,21.0,0.327,2,0.645,1,170
LA-2026-3113,Tamil Nadu,Tiruchirappalli,Industrial Smart City Corridor,High,Stage 5: Valuation & Compensation Award,89.1,338,247,242.95,126.91,94.67,32.24,0.746,11,0.917,6,22,4,0,4,0,0,0,18,504,161,0.98,74.8,0.285,5,0.541,1,69
LA-2026-3114,Odisha,Khurda,Industrial Smart City Corridor,High,Stage 6: Land Possession & Handover,312.82,2681,2368,785.69,338.26,315.93,22.33,0.934,24,0.774,6,73,47,1,49,0,0,0,82,291,252,0.98,52.6,0.331,3,0.814,1,125
LA-2026-3115,Odisha,Angul,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 6: Land Possession & Handover,166.64,673,501,545.46,281.52,280.96,0.56,0.998,1,0.083,6,119,14,0,14,0,0,0,11,286,66,0.98,80.3,0.492,3,0.426,0,0
LA-2026-3116,Karnataka,Belagavi,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,81.26,711,694,403.93,141.55,20.1,121.45,0.142,7,0.412,5,86,8,1,12,0,0,0,159,356,115,0.98,74.6,0.19,3,0.914,1,164
LA-2026-3117,Tamil Nadu,Tiruchirappalli,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,44.94,237,221,234.16,62.5,34.75,27.75,0.556,7,0.5,0,0,2,0,2,0,1,0,23,53,220,0.98,18.4,0.232,5,0.346,0,0
LA-2026-3118,Tamil Nadu,Madurai,Major Irrigation & Canal,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,72.48,512,505,174.88,51.67,1.81,49.86,0.035,9,0.3,8,36,13,1,16,0,0,0,79,50,375,0.98,10.8,0.301,6,0.878,1,144
LA-2026-3119,Karnataka,Belagavi,Urban Metro Transit Extension,Critical,Stage 1: Preliminary Survey & SIA,16.45,108,89,107.21,44.64,6.03,38.61,0.135,6,0.333,7,21,1,0,1,0,0,0,148,433,-100,0.98,99.0,0.231,6,0.654,1,171
LA-2026-3120,Madhya Pradesh,Gwalior,Renewable Energy Solar Park,Normal,Stage 5: Valuation & Compensation Award,70.98,451,460,114.79,57.38,47.22,10.16,0.823,10,0.4,6,35,9,0,9,0,0,0,45,54,339,0.98,12.8,0.403,2,0.502,1,166
LA-2026-3121,Gujarat,Ahmedabad,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 6: Land Possession & Handover,173.0,540,540,669.9,274.97,228.5,46.47,0.831,14,1.0,0,0,8,0,8,1,0,0,81,638,76,0.98,88.4,0.2,0,0.718,1,156
LA-2026-3122,Tamil Nadu,Salem,Industrial Smart City Corridor,Critical,Stage 1: Preliminary Survey & SIA,112.89,942,718,313.79,86.29,7.85,78.44,0.091,7,0.25,0,0,15,0,15,0,1,0,159,82,181,0.98,30.2,0.17,6,0.761,1,192
LA-2026-3123,Tamil Nadu,Salem,High-Speed Rail / DFC,Critical,Stage 3: Section 15 Hearing & Objections,6.61,62,51,162.28,57.55,7.77,49.78,0.135,30,0.857,4,71,1,0,1,0,0,1,137,153,216,0.98,40.5,0.167,3,0.782,1,344
LA-2026-3124,Uttar Pradesh,Varanasi,Industrial Smart City Corridor,High,Stage 6: Land Possession & Handover,58.07,169,125,258.91,97.57,59.71,37.86,0.612,12,0.857,8,106,3,0,3,0,0,0,50,127,395,0.98,23.3,0.447,3,0.594,1,96
LA-2026-3125,Rajasthan,Udaipur,Renewable Energy Solar Park,Normal,Stage 3: Section 15 Hearing & Objections,8.76,80,50,120.9,56.91,4.89,52.02,0.086,1,0.029,2,69,0,0,0,0,0,0,115,445,153,0.98,73.4,0.304,4,0.504,1,96
LA-2026-3126,Karnataka,Mangaluru,Urban Metro Transit Extension,Critical,Stage 3: Section 15 Hearing & Objections,73.96,550,602,281.13,82.17,12.65,69.52,0.154,24,1.0,8,17,8,0,8,1,1,0,88,239,5,0.98,97.0,0.346,5,0.98,1,149
LA-2026-3127,Rajasthan,Jaipur,Rural Road Connectivity (PMGSY),Normal,Stage 4: Section 19 Declaration,34.85,217,189,131.9,52.27,19.03,33.24,0.364,24,0.857,0,0,4,0,4,0,0,0,134,155,72,0.98,67.3,0.295,5,0.793,1,238
LA-2026-3128,Madhya Pradesh,Ujjain,High-Speed Rail / DFC,High,Stage 4: Section 19 Declaration,17.31,115,101,116.07,51.55,12.17,39.38,0.236,30,1.0,8,30,2,0,2,1,1,0,18,753,-63,0.98,99.0,0.267,3,0.518,1,72
LA-2026-3129,Rajasthan,Kota,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,127.32,439,385,321.29,119.68,6.82,112.86,0.057,1,0.043,7,102,4,0,4,0,0,0,114,345,15,0.98,94.9,0.225,3,0.823,1,130
LA-2026-3130,Odisha,Angul,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,17.64,99,64,140.4,59.94,5.99,53.95,0.1,12,0.857,8,20,1,0,1,0,0,0,80,399,185,0.98,67.3,0.465,4,0.765,1,115
LA-2026-3131,Odisha,Khurda,Rural Road Connectivity (PMGSY),Normal,Stage 5: Valuation & Compensation Award,14.71,112,104,115.17,39.14,32.72,6.42,0.836,1,0.062,2,55,1,0,1,0,0,0,43,371,123,0.98,74.1,0.317,1,0.397,0,0
LA-2026-3132,Maharashtra,Nagpur,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,25.62,129,126,94.31,49.6,9.92,39.68,0.2,14,0.609,3,30,7,1,8,0,0,1,53,383,58,0.98,85.9,0.256,6,0.906,1,144
LA-2026-3133,Maharashtra,Nashik,High-Speed Rail / DFC,Critical,Stage 3: Section 15 Hearing & Objections,16.04,117,104,86.2,40.6,3.25,37.35,0.08,4,0.25,4,59,3,0,3,0,1,0,97,557,66,0.98,88.4,0.263,4,0.73,1,377
LA-2026-3134,Karnataka,Dharwad,Rural Road Connectivity (PMGSY),Normal,Stage 4: Section 19 Declaration,114.38,604,434,288.87,119.66,25.73,93.93,0.215,26,0.743,3,24,8,1,12,0,1,0,112,244,302,0.98,43.7,0.232,4,0.883,1,188
LA-2026-3135,Odisha,Angul,High-Speed Rail / DFC,High,Stage 5: Valuation & Compensation Award,112.47,581,577,320.16,129.8,53.74,76.06,0.414,11,0.333,2,43,9,0,9,1,0,0,137,142,181,0.98,43.0,0.491,6,0.918,1,158
LA-2026-3136,Maharashtra,Pune,Renewable Energy Solar Park,Critical,Stage 3: Section 15 Hearing & Objections,13.46,83,61,74.58,32.62,1.73,30.89,0.053,14,0.778,0,0,2,0,2,1,0,0,18,158,234,0.98,39.3,0.308,1,0.674,1,114
LA-2026-3137,Uttar Pradesh,Prayagraj,Rural Road Connectivity (PMGSY),High,Stage 3: Section 15 Hearing & Objections,115.3,466,462,232.4,61.86,11.01,50.85,0.178,5,0.156,2,46,6,0,6,0,1,0,112,405,62,0.98,85.7,0.393,3,0.726,1,128
LA-2026-3138,Karnataka,Dharwad,National Highway Corridor,Critical,Stage 2: Section 11 Notification,13.26,65,39,174.19,46.49,0.14,46.35,0.003,21,0.7,6,69,0,0,0,0,0,1,117,274,22,0.98,91.6,0.202,6,0.71,1,125
LA-2026-3139,Odisha,Jajpur,Industrial Smart City Corridor,High,Stage 2: Section 11 Notification,52.16,319,214,186.58,52.92,6.56,46.36,0.124,34,1.0,3,59,1,0,1,1,0,0,180,531,25,0.98,94.5,0.38,2,0.781,1,160
LA-2026-3140,Karnataka,Mysuru,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,22.26,169,104,148.39,75.42,52.72,22.7,0.699,19,0.826,3,33,4,0,4,1,0,0,145,564,54,0.98,90.3,0.23,1,0.774,1,153
LA-2026-3141,Maharashtra,Nagpur,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,22.1,211,144,94.61,35.48,17.92,17.56,0.505,6,0.333,1,88,3,0,3,1,1,0,142,723,-64,0.98,99.0,0.267,4,0.709,1,324
LA-2026-3142,Odisha,Sambalpur,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,142.91,696,586,626.06,260.07,22.63,237.44,0.087,10,0.625,0,0,9,0,9,0,0,0,17,112,439,0.98,19.3,0.322,3,0.582,1,168
LA-2026-3143,Maharashtra,Nashik,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,128.0,778,508,385.1,105.3,14.32,90.98,0.136,2,0.074,4,106,14,0,14,0,1,0,116,536,-52,0.98,99.0,0.237,4,0.842,1,221
LA-2026-3144,Odisha,Sambalpur,National Highway Corridor,Normal,Stage 3: Section 15 Hearing & Objections,77.93,479,324,252.5,134.65,8.75,125.9,0.065,4,0.19,7,48,9,1,10,0,0,0,57,372,348,0.98,50.7,0.284,3,0.8,1,338
LA-2026-3145,Tamil Nadu,Coimbatore,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 4: Section 19 Declaration,23.47,222,155,83.38,41.95,15.98,25.97,0.381,0,0.0,3,71,2,0,2,0,0,0,162,374,69,0.98,83.4,0.263,3,0.564,1,184
LA-2026-3146,Odisha,Angul,Rural Road Connectivity (PMGSY),Critical,Stage 3: Section 15 Hearing & Objections,6.17,75,75,40.65,17.57,0.19,17.38,0.011,15,0.536,3,4,1,0,1,0,1,0,24,270,-14,0.98,99.0,0.432,5,0.668,1,91
LA-2026-3147,Gujarat,Rajkot,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 6: Land Possession & Handover,76.31,495,485,220.98,86.52,59.01,27.51,0.682,23,1.0,6,84,5,0,5,0,1,0,52,256,309,0.98,44.3,0.127,1,0.81,1,154
LA-2026-3148,Tamil Nadu,Tiruchirappalli,Major Irrigation & Canal,Critical,Stage 6: Land Possession & Handover,197.13,817,661,587.82,146.97,122.28,24.69,0.832,21,0.84,6,0,11,0,11,1,1,0,26,336,62,0.98,83.4,0.272,4,0.646,1,86
LA-2026-3149,Madhya Pradesh,Gwalior,Urban Metro Transit Extension,Normal,Stage 4: Section 19 Declaration,38.53,258,260,146.45,39.1,18.69,20.41,0.478,9,0.36,4,118,3,0,3,0,0,0,49,242,390,0.98,37.3,0.362,4,0.612,1,158
LA-2026-3150,Karnataka,Dharwad,Renewable Energy Solar Park,Critical,Stage 3: Section 15 Hearing & Objections,17.27,109,89,136.56,40.96,6.43,34.53,0.157,13,0.481,0,0,1,0,1,0,1,0,33,316,235,0.98,56.4,0.2,1,0.437,0,0
LA-2026-3151,Rajasthan,Jaipur,Major Irrigation & Canal,Critical,Stage 6: Land Possession & Handover,9.74,76,53,131.07,48.11,38.3,9.81,0.796,4,0.333,5,96,3,0,3,1,0,0,37,602,-48,0.98,99.0,0.302,3,0.475,0,0
LA-2026-3152,Tamil Nadu,Madurai,Major Irrigation & Canal,High,Stage 3: Section 15 Hearing & Objections,275.33,905,600,534.31,269.06,42.24,226.82,0.157,28,0.966,0,0,20,0,20,0,0,0,122,306,113,0.98,72.1,0.251,4,0.846,1,210
LA-2026-3153,Maharashtra,Thane,Major Irrigation & Canal,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,7.32,51,35,73.67,30.24,2.72,27.52,0.09,17,0.654,4,94,3,0,3,1,0,0,58,313,-44,0.98,99.0,0.432,6,0.825,1,154
LA-2026-3154,Karnataka,Dharwad,Industrial Smart City Corridor,High,Stage 5: Valuation & Compensation Award,198.24,1578,1599,433.25,130.54,75.32,55.22,0.577,25,0.806,8,40,25,0,25,0,0,0,21,393,57,0.98,86.4,0.189,0,0.709,1,123
LA-2026-3155,Gujarat,Surat,National Highway Corridor,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,45.38,220,155,52.18,23.1,3.58,19.52,0.155,8,0.471,3,38,3,0,3,1,0,0,173,652,-70,0.98,99.0,0.189,2,0.776,1,185
LA-2026-3156,Gujarat,Ahmedabad,High-Speed Rail / DFC,Normal,Stage 3: Section 15 Hearing & Objections,98.67,606,406,220.92,81.57,3.43,78.14,0.042,16,0.842,7,8,6,1,7,0,0,1,18,428,116,0.98,77.7,0.196,3,0.866,1,103
LA-2026-3157,Maharashtra,Thane,Renewable Energy Solar Park,Normal,Stage 1: Preliminary Survey & SIA,183.54,660,543,734.28,261.56,30.6,230.96,0.117,8,0.308,7,55,10,0,10,0,0,0,76,442,226,0.98,65.2,0.418,3,0.789,1,117
LA-2026-3158,Uttar Pradesh,Varanasi,High-Speed Rail / DFC,Normal,Stage 5: Valuation & Compensation Award,153.44,723,565,512.43,170.36,89.44,80.92,0.525,25,0.714,5,44,12,0,12,0,0,1,70,75,451,0.98,13.3,0.439,4,0.607,1,148
LA-2026-3159,Maharashtra,Pune,Rural Road Connectivity (PMGSY),Critical,Stage 4: Section 19 Declaration,11.29,76,61,105.36,27.2,4.52,22.68,0.166,6,0.316,3,47,2,0,2,0,0,0,164,563,-62,0.98,99.0,0.346,5,0.819,1,154
LA-2026-3160,Madhya Pradesh,Bhopal,National Highway Corridor,High,Stage 5: Valuation & Compensation Award,92.36,256,244,242.82,122.06,93.99,28.07,0.77,2,0.167,5,100,4,0,4,1,0,1,10,353,148,0.98,69.5,0.283,0,0.369,0,0
LA-2026-3161,Uttar Pradesh,Varanasi,Rural Road Connectivity (PMGSY),Critical,Stage 3: Section 15 Hearing & Objections,88.39,327,286,296.87,130.32,15.64,114.68,0.12,2,0.069,5,71,5,1,6,0,0,0,34,506,36,0.98,92.4,0.371,0,0.668,1,97
LA-2026-3162,Karnataka,Dharwad,Urban Metro Transit Extension,Critical,Stage 2: Section 11 Notification,104.95,305,296,407.56,143.77,26.74,117.03,0.186,3,0.1,3,106,4,0,4,0,0,0,40,374,170,0.98,67.8,0.142,4,0.549,1,90
LA-2026-3163,Madhya Pradesh,Gwalior,National Highway Corridor,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,87.64,383,307,269.02,88.17,14.99,73.18,0.17,19,0.905,2,76,1,0,1,0,0,0,174,41,688,0.98,4.6,0.363,6,0.632,1,135
LA-2026-3164,Odisha,Khurda,Major Irrigation & Canal,Normal,Stage 5: Valuation & Compensation Award,472.87,1286,1219,1255.77,455.87,206.96,248.91,0.454,7,0.233,3,104,22,1,24,0,0,0,49,115,497,0.98,17.8,0.349,0,0.733,1,94
LA-2026-3165,Tamil Nadu,Kanchipuram,Urban Metro Transit Extension,Normal,Stage 3: Section 15 Hearing & Objections,46.92,345,213,96.3,32.86,3.65,29.21,0.111,15,0.556,5,66,4,0,4,0,0,0,28,274,124,0.98,67.9,0.38,2,0.692,1,135
LA-2026-3166,Maharashtra,Nashik,Major Irrigation & Canal,Normal,Stage 3: Section 15 Hearing & Objections,38.92,193,189,217.91,80.28,9.47,70.81,0.118,2,0.057,3,117,5,1,9,0,0,0,43,242,123,0.98,65.3,0.253,3,0.777,1,111
LA-2026-3167,Odisha,Angul,Urban Metro Transit Extension,Normal,Stage 5: Valuation & Compensation Award,38.84,168,116,180.81,53.67,18.52,35.15,0.345,1,0.04,1,69,1,0,1,1,0,0,151,90,202,0.98,29.8,0.453,6,0.568,1,136
LA-2026-3168,Karnataka,Mangaluru,Rural Road Connectivity (PMGSY),High,Stage 5: Valuation & Compensation Award,47.02,170,177,118.67,52.11,29.81,22.3,0.572,18,0.783,8,98,0,0,0,0,1,0,93,123,117,0.98,50.3,0.278,3,0.597,1,149
LA-2026-3169,Gujarat,Surat,National Highway Corridor,Critical,Stage 5: Valuation & Compensation Award,83.02,660,430,340.66,113.07,73.27,39.8,0.648,32,0.97,1,108,12,1,16,0,0,0,152,470,59,0.98,87.9,0.243,2,0.974,1,181
LA-2026-3170,Odisha,Khurda,Industrial Smart City Corridor,High,Stage 2: Section 11 Notification,26.36,216,183,93.9,39.65,4.12,35.53,0.104,13,0.722,0,0,3,0,3,0,0,0,22,102,144,0.98,40.5,0.322,0,0.684,1,84
LA-2026-3171,Maharashtra,Thane,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,95.65,355,272,209.94,91.52,21.69,69.83,0.237,31,0.912,1,32,6,1,8,0,0,0,29,307,-84,0.98,99.0,0.478,4,0.858,1,183
LA-2026-3172,Odisha,Khurda,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,102.05,709,724,116.39,58.63,36.76,21.87,0.627,4,0.16,7,33,10,1,14,1,0,0,18,543,-23,0.98,99.0,0.314,4,0.654,1,100
LA-2026-3173,Odisha,Sambalpur,Urban Metro Transit Extension,Normal,Stage 3: Section 15 Hearing & Objections,22.32,110,118,78.68,26.57,3.53,23.04,0.133,2,0.1,4,18,3,0,3,0,0,0,165,175,269,0.98,38.4,0.338,2,0.786,1,163
LA-2026-3174,Rajasthan,Alwar,Major Irrigation & Canal,High,Stage 1: Preliminary Survey & SIA,139.72,1126,1064,405.34,103.93,12.58,91.35,0.121,9,0.31,7,51,15,0,15,0,0,0,170,375,0,0.98,99.0,0.381,1,0.819,1,160
LA-2026-3175,Maharashtra,Pune,Major Irrigation & Canal,Critical,Stage 3: Section 15 Hearing & Objections,122.25,977,902,463.99,182.22,13.67,168.55,0.075,3,0.125,7,37,12,0,12,0,0,0,171,298,24,0.98,91.6,0.298,0,0.717,1,348
LA-2026-3176,Gujarat,Rajkot,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 6: Land Possession & Handover,6.22,87,77,49.22,20.51,15.87,4.64,0.774,4,0.167,8,51,0,0,0,0,0,0,109,91,175,0.98,33.2,0.166,2,0.424,0,0
LA-2026-3177,Madhya Pradesh,Ujjain,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,15.42,89,91,134.03,59.72,34.28,25.44,0.574,12,0.522,2,107,0,0,0,0,0,0,111,93,134,0.98,40.0,0.288,0,0.55,1,122
LA-2026-3178,Gujarat,Ahmedabad,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 2: Section 11 Notification,159.54,648,635,299.0,135.98,9.25,126.73,0.068,4,0.182,4,22,15,0,15,0,0,0,47,74,317,0.98,17.9,0.201,6,0.547,1,115
LA-2026-3179,Maharashtra,Pune,Renewable Energy Solar Park,Critical,Stage 4: Section 19 Declaration,62.85,232,203,157.25,41.06,23.73,17.33,0.578,24,0.774,1,57,6,1,9,1,0,0,89,664,51,0.98,91.9,0.332,0,0.921,1,207
LA-2026-3180,Odisha,Sundargarh,Industrial Smart City Corridor,High,Stage 2: Section 11 Notification,249.85,994,1032,301.18,140.41,9.27,131.14,0.066,8,0.286,5,117,10,0,10,0,0,0,40,126,143,0.98,45.9,0.449,2,0.749,1,208
LA-2026-3181,Gujarat,Surat,High-Speed Rail / DFC,High,Stage 3: Section 15 Hearing & Objections,145.25,902,559,307.06,90.58,4.89,85.69,0.054,14,1.0,2,117,12,0,12,1,0,0,164,33,273,0.98,9.8,0.235,6,0.818,1,206
LA-2026-3182,Tamil Nadu,Kanchipuram,Industrial Smart City Corridor,Normal,Stage 5: Valuation & Compensation Award,5.09,82,71,118.44,41.95,31.84,10.11,0.759,6,0.3,7,112,3,0,3,0,0,0,66,554,123,0.98,80.9,0.351,5,0.512,1,264
LA-2026-3183,Tamil Nadu,Kanchipuram,Rural Road Connectivity (PMGSY),High,Stage 1: Preliminary Survey & SIA,170.8,575,631,535.81,284.04,53.4,230.64,0.188,7,0.438,1,27,13,0,13,0,0,0,145,248,49,0.98,82.5,0.368,4,0.797,1,170
LA-2026-3184,Uttar Pradesh,Prayagraj,National Highway Corridor,Normal,Stage 2: Section 11 Notification,28.18,114,107,136.66,55.66,5.79,49.87,0.104,13,0.765,5,59,3,0,3,0,0,0,89,184,388,0.98,31.2,0.434,5,0.87,1,130
LA-2026-3185,Odisha,Jajpur,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,12.74,103,87,132.53,49.99,5.25,44.74,0.105,6,0.24,4,64,0,0,0,0,1,0,42,385,84,0.98,81.1,0.428,6,0.508,1,123
